uuid,source,vertex_count,face_count,joint_count,bone_count,category_label,fileType,fileIdentifier
d7d71f02-327b-5417-a9d0-16cd2cc18bf5,github,442,298,3,2,household item,fbx,https://github.com/One-Man-Gambit/GDW3/blob/a90351adb4398a308c003900d396ee256e7fb5fc/Sandbox/Assets/Resources/Prefabs/NPCs/Mailbox/Mesh/mailbox_final.fbx
1590265c-50c6-52b6-84c7-64e749f1da04,github,3572,1780,32,31,mythical creature,fbx,https://github.com/MartinAriza/SpaceInvaders/blob/19d856aa7b3112cdceb033b496d9d9d4b5caed04/Space Invaders/Assets/Models/Aliens/alien2-4.fbx
af716d25-17db-5c24-b713-506feba0741b,github,2911,4712,28,27,"character, anthropomorphic",fbx,https://github.com/gokAltug/Burger-Runner/blob/539856e5ad0dc66b459395c65f2bf85c5dbcf1d5/Assets/Models/CharFinal/CharFinalTpose.fbx
96207383-cac4-5c22-ac99-fc23901c906c,github,3733,4232,23,22,"character, anthropomorphic",fbx,https://github.com/DeltaL0rd/GallantWarriors/blob/7163dd81524aaec62fe97a2d385a8f90ff325771/Assets/Models/Warrior_Pack_3Tribes/models/green/egyptian_D.fbx
94a4f808-c301-5d44-8a6d-e82395f54b18,github,25338,20013,28,27,"humanoid, anthropomorphic",fbx,https://github.com/mudroljub/create-3d-worlds/blob/a9dad235b57f7e2c56c1960c6563a3f92cd4f574/assets/models/character/iron-giant/model.fbx
81a3a340-a03b-5f27-b842-e973a1977efc,github,15769,27506,36,35,animal,fbx,https://github.com/TimeWalkOrg/b4Vancouver/blob/e9a9d30adfc3dc45f3eeb4788342cfd2189167a2/BeforeVancouver/Assets/Forest Animal Pack/Forest Animal - Deer Stag (Buck)/Model/Deer_Stag_IP_MX.fbx
38c5b84c-bb33-5881-a5ee-e826b3c58ab0,github,9020,15340,52,51,character,fbx,https://github.com/BIRBonc/Prototype/blob/e7113f35c6943df4721a82833577121d23f5364d/Assets/Models/Characters/Models/Arab/IBTISAM/IBTISAM.fbx
a063e0e9-6904-5463-bc59-4c741da621c2,github,573,352,5,4,tool,fbx,https://github.com/guco23/peladosntConJamOn/blob/49ec26d39645d26193d5e2dbd317b14d3aa9278f/peladontJam/Assets/Modelos/arma.fbx
c26bea3a-34fa-5901-b130-5536f1075c93,github,1909,1664,29,28,"weapon, anthropomorphic",fbx,https://github.com/Phasey/ThumbsUp/blob/a6f32a04623b877a8662ce300281f77a91270d17/Unity/Project/TKB/Assets/ThumbsUp/Animtor/Enemy Animation/Pusher_Enemy.fbx
2ea2511d-45ed-5025-a4fc-2cc3ac4c71cc,github,7937,13844,70,69,anthropomorphic,blend,https://github.com/Eagle-One-Development/sbox-terry-squat-simulator/blob/349b1d546c40ed5bd8c516f66151889d52e81bbe/models/terry/Terry.blend
cdb59fd3-76bc-5b01-bb91-0c1f94b912c0,github,15558,24192,52,51,character,fbx,https://github.com/AdamDN29/Unpad-Lumpat/blob/5f8859214085f68f671c8f3575ebabb7706a8481/Assets/Animations/Player/Karakter2New@Jump.fbx
9a2154ec-a853-575f-9f55-68b55b83c06d,github,64917,122435,19,18,"scanned data, character",fbx,https://github.com/SUMOU/SUMOU/blob/d8023abb3115585fb2164e18d89091554bbcc720/Unity/Assets/kobayashi/game_old/rikisi_test/send_rikisi.fbx
c6d42216-c1fe-5d87-9097-518ea2163a90,github,76800,47520,8,7,vehicle,fbx,https://github.com/l-Observatoire/Kaiser/blob/38d7e86b1d00dc5483612ae39be97c51dc573f9a/BulletHell/Assets/Materials/PlaceHolder Materials/Poulpe (1).fbx
743bd8ad-9692-5621-bf13-c97704f24f80,github,12569,16072,48,47,"mythical creature, anthropomorphic",fbx,https://github.com/naelstrof/UnityPenetrationTech/blob/4e6fc033f3ecbafeee3aa144fa47bc8814202e98/Assets/PenetrationTechExample/Dragon/DragonAssets/Dragon.fbx
32451a01-1bdc-5137-a682-671e6b5de9e1,github,14976,25894,28,27,"character, anthropomorphic",dae,https://github.com/Edufigreat/TSM-Project/blob/79f04cbbf0568b3100dc1b08b271779d428b8c0a/Assets/Models/Breathing Idle (3)/Breathing Idle.dae
766391d0-6dfa-53ea-b787-b5a11218dfbc,github,1012,1744,5,4,paper,fbx,https://github.com/PlipPlopTeam/plipplop/blob/0933c6dfb1887c5f7cd55cad6182fc71e92493ee/plipplop/Assets/Meshes/Props/SK_BeachTowel01.fbx
587eb13f-4da1-5115-95df-c601f2c3edaa,github,8749,15062,52,51,character,fbx,https://github.com/diegoSalamanca/APP_Mutual_AR/blob/27b8e859fbce550d062b87613fc1b8e6f51e38d5/Assets/Models/Correcciones/HEAROFF.fbx
54000f4d-9d1b-51b7-8235-5aea2977e34f,github,14839,24006,34,33,character,fbx,https://github.com/MatKruk/Ripper-Run/blob/d0dcf5db2ae45e4a49774ddfccfb8c71e9ae7074/Group Project/Assets/Models/NPC/npcwm1.fbm/npcwm1.fbx
8740f0f2-9f48-510f-b21e-c8df3aa0054f,github,4372,6258,59,58,"anthropomorphic, mythical creature",fbx,https://github.com/TheTastyGravy/SpacePirates/blob/28df49ec735df72a3c8df15a6110da1f08811dd6/SpacePiratesProject/Assets/FBX/CM_Dog.fbx
2b25567e-41fd-5068-8565-54586c850027,github,2222,3255,34,33,"character, anthropomorphic",fbx,https://github.com/Moonlight-Geckos/ForceDefense/blob/193d8e5e63652b8e353324b6d8402c560893c719/Assets/Models/Characters/Enemy3_v1@Firing Rifle.fbx
3fb198d3-7223-5989-a40f-70d5ea6b1f4c,github,7998,10724,52,51,character,fbx,https://github.com/piter65/winelearn/blob/6c6e7008ffbcd2b68b576e92c2a08006436a0f77/unitysource/Assets/Characters/Task1/Dennis_McCarthy.fbx
61442d3b-db07-57a6-9d39-b5a7c0dea2cf,github,9212,3194,16,15,character,fbx,https://github.com/SametEvren/Basketball/blob/6c8c8a6d6df067d2bb43044442712cb7d0b03987/Assets/AdvancedPeopleSystem2/Models/CivilFemale/EverydayPack/FemaleOutfit_9.fbx
7694ab07-5062-5740-a26e-1d2f758f4e34,github,50631,53764,30,29,character,fbx,https://github.com/Rjarvis/JobInterviewGame/blob/9e59615aa75c26fa6199d9345074e66a7dc38b4a/Assets/Toon City People/Models/TCP_Female_Character_01.fbx
3fd2118a-9bbe-53bd-b6dc-d4e6ee497e7b,github,11784,8191,61,60,"character, anthropomorphic",fbx,https://github.com/NicolasBroglia/MunasQuest/blob/e962e2e1f7891912001f75da4778ae45e354eebe/Assets/MainGame/Prefabs/Characters/uchwch/SD_Chan_Animation_Bundle/Art/Animation/MixamoAnimForMuna/Standing 1H Magic Attack 02.fbx
f296701e-6829-5028-b7f4-08b45a4ba0ee,github,26070,40754,52,51,character,fbx,https://github.com/Raffli/MG3Guardian/blob/7bbda9f3faa8446993cb89b0610af6e6ade6c639/Guardian/Assets/ADAM.fbx
e057508c-8d44-51ef-b7ff-4cf6a8710b95,github,82753,97579,52,51,character,gltf,https://github.com/bzztbomb/three_js_gpu_picking/blob/8b45a9bd34ed2e6bfb5b1830fbe07f5678be415c/example/model/scene.gltf
573beea0-75dc-5425-9ab4-a86860a90ac0,github,23703,34884,68,67,anthropomorphic,fbx,https://github.com/AlonWoof/AmyTheHedgehog/blob/31b62999cbbd1478bbf295d49c8b1eb1e0b9b5e4/Assets/AmyTheHedgehog/Models/Player/Cream.fbx
90948140-2d1b-59b7-aa39-772598301d60,github,10650,17107,58,57,"character, anthropomorphic",fbx,https://github.com/yigitdurmus/Bootcamp/blob/1ac3b2d45df8e05305dc1a0fa79f11fb491c9aff/Karakterler ve Assetler/avatar kız/kız.fbx
1bae867f-636a-5c77-946a-cf9bb8493984,github,10062,19056,34,33,"character, anthropomorphic",fbx,https://github.com/doidexx/RunAway/blob/7cdfce64c5931b610fecd4baf5706930844ae911/Assets/Models/run_away_art_child@T-Pose.fbx
40b90053-534b-52c7-bf6f-f008851e0ca0,github,3277,5812,34,33,"character, anthropomorphic",fbx,https://github.com/alfonsoquartny/AirportManagement/blob/ecadbadc095076a5d33948fa23e21d24a53e74a2/Airport Managment/Assets/01Assets/stickmans/secretary.fbx
72b04b17-c89d-5c1a-a846-09aa7dab289e,github,17451,30656,52,51,character,fbx,https://github.com/OnurEldrinx/Dream_Job_Run_Clone/blob/44bc2f50e035f01ebc0f7949bf9593fb71e6baf0/Dream Job Run/Assets/All Game Elements/Models/Obstacles/Obstacles_Mans_Animation.fbx
96ef00b2-ce8d-5b46-852a-ba165b26d5db,github,5450,9552,22,21,"toy, anthropomorphic",glb,https://github.com/GioRicci/WebVr2/blob/9064642bee4f0fb11e16b9b301273232c8a2d205/2a/Orsetto2.glb
17cbda01-e061-53ca-aea7-ee76f7e269f5,github,776,436,3,2,tool,fbx,https://github.com/alexbasterr/Wisp-of-the-Woods/blob/67bfd26fee0416e3b5784c931646cbc90f0bcb54/Wisp_of_the_woods/Assets/Animations/PROPS/Farola/Farola3_viento.fbx
ee07f70d-826e-57b3-b7f3-7bbed214f8b2,github,18848,36000,52,51,character,fbx,"https://github.com/Wingxvii/VPFinal/blob/9b3e738d86c7dcc130008871f1c14f6ca025b6b3/Assets/Mixamo/Movement/Shoulder Throw, Victim(1).fbx"
9890225d-4225-5ac3-b6d5-8e47a89b4a77,github,285,306,19,18,"anthropomorphic, character",blend,https://github.com/codergreen/MillionDollarGrab/blob/db0d3f67f6b373d8a33a34568ff5e41b434ebe97/MillionDollarGrab/Assets/GameArt/adventure_kid.blend
1fe75366-454c-5414-8853-e347b827b3ee,github,6231,10412,52,51,"anthropomorphic, character",fbx,https://github.com/WilliamNeasbey/bombvoyage/blob/572003144569ac3823b2a57525b7186b401e9b5d/Assets/Model/BuffSans/Cheering (1).fbx
37373389-cde2-53b1-a2c7-67700d244926,github,22415,40876,52,51,character,fbx,https://github.com/ryabovamrg/BachelorThesis_VirtualTryOn_MagicMirror/blob/1d01e49569db700a1997c8a734cde09c976d6ace/Source/UnitySource/Assets/Models/outfits/Female_M/Female_M_jacket+shirt.fbx
a469d46a-0e57-5769-858c-a1af05bfb5d5,github,18828,21734,58,57,animal,fbx,https://github.com/allcreater/PonyNoxPrototype/blob/9c6b791bc4ad302ac8d8de4b4f419aa9f06a1dc6/Assets/Models/TimberWolf(Full-Bonned)1.0.fbx
f84aae89-2cbf-5938-9bc6-4fd12a81d360,github,2283,3862,52,51,"character, anthropomorphic",fbx,https://github.com/BryanBachelet/Unchained/blob/47ad503fa500a440cd6b5c77ff8c5b0b194251ee/Projet S3/Assets/Meshes/Cultistes/Samba Dancing.fbx
0b5f68b9-f029-53a2-a587-388178913135,github,4824,5737,28,27,character,fbx,https://github.com/clayclay360/StarWarsCloneShooter/blob/9dd0c3c7ae2bde8e96e083abb3a52ab46bb88b58/Assets/Models/rebel_soldier/rebel_soldier.fbx
82306065-23ee-5cb3-81f7-19cfae1a75c5,github,8365,4412,52,51,character,fbx,https://github.com/Rafaoderso/Worlds-Beyond/blob/bef0eb5c788a8c47436afbd41ad8fc8373f3fa7b/Blender files/MC2_Pool/MC2Pool_E.fbx
25350189-d1c7-5ada-9f04-d021b3d2b2b3,github,41013,67888,28,27,"anthropomorphic, electronic device",fbx,https://github.com/FilippoRampolla/ProgettoVr/blob/0def62f70c659e4892b101cdab865b75c8ff78f0/ProgettoVR-Museo/Assets/V/LIGHTBULB@Walking (1).fbx
b6a9a906-9b30-5f7f-bc60-6f30cbf65731,github,38477,19071,52,51,"character, anthropomorphic",glb,https://github.com/YhonLimon/pruebas/blob/8e1be41fd6994df0e866303e386ddc0b3c1cb6fa/dist/assets/RampagingT-Rex.glb
91ae38f6-2bea-54ed-81b2-ee890d64f820,github,13007,7542,52,51,"character, anthropomorphic, weapon",fbx,https://github.com/kano19961217/PVPgame/blob/1cbb74f76d9a1efd3f781fd5800a2b29fdb7926e/Assets/animation/Male/Male_attack_heavy.FBX
46dee2f2-b728-5ddd-b8d7-6688476ea143,github,7733,9734,52,51,character,fbx,https://github.com/MasakiOgawa/MS_TeamNo.7/blob/80632295b1d26815c98617a9cb44b641853fa093/Assets/Animations/Player_M/Player_M.fbx
1149de80-f352-5e32-b4d8-ef3a3651af76,github,3833,5784,52,51,"character, anthropomorphic",fbx,https://github.com/baehuiji/Wendy/blob/0d4ea81456953864b53465ab391d91eae138160c/_Wendy/Assets/_INGINGING/Soo-yeon/See_Wendy/wendy_uv_smooth@Look Around_motion.fbx
5755a67b-cfee-503d-a2b3-e77272c0795a,github,2366,2236,10,9,vehicle,fbx,https://github.com/beatrained/Acid-Ocean/blob/269d3c852c468636fa1e52d1316cb040d6da06bb/Assets/import/raw 3d/enemyMeleeFlower.fbx
5c9678b7-dc2b-5624-a929-a5ef5e94d69b,github,10086,13744,52,51,character,fbx,https://github.com/CIFP-Jose-luis-Garci/ZeikkusAwakening/blob/1019b2692b34a8a0bb6776d75a9280f643470d1c/Unity/ZeikkusAwakening_v.0.1/Assets/Import/Modelos FBX/Zeikku.fbx
a4f1b22b-583e-5532-8647-97344001d2eb,github,123313,235116,75,74,mythical creature,gltf,https://github.com/Boumarouane/past-projects/blob/917ac485bcb59bb6dc1bab33d9c91331798401d9/projet/all/Three.js-Project/importation-3D/importation-animé.gltf/fire_dragon/scene.gltf
1782030c-fe8d-5834-9743-e104cb5de5e9,github,6429,3654,45,44,"character, anthropomorphic",fbx,https://github.com/Pricetag098/WhenInRome/blob/16939cfca950ccee74aa546b312d5aa60f8ae7ab/Assets/Scenes/Satyr/SATYR.fbx
c4e1f743-0350-5523-b7d0-494253791823,github,28429,54264,11,10,"anthropomorphic, toy",glb,https://github.com/HIGHBu/HIGHBu.github.io/blob/a4daeb92785767de55d2a3274d052abdba8a7e8a/public/character_model/character/doughnu/walk.glb
d4e71eb9-4360-51b7-a6df-b819552d12d9,github,19553,33654,52,51,character,fbx,https://github.com/ClinicalTools/Open-Pipe/blob/73fac5a3f32e93fbdccf952f1892736779861d5f/Assets/NPCS/RiggedCharacters/Male-Generic-1-Lab.fbx
d1a591d1-c63c-57aa-9b50-a17740ca49fc,github,119724,107958,52,51,character,fbx,https://github.com/curif/AgeOfJoy-2022.1/blob/5c0a1a89bb1c819e03259d19e11ea5c2977c11f5/Assets/Resources/NPCs/Polybius militar/Alberto.fbx
50a3b8bf-610f-5135-a9e7-4dccd88c0a9c,github,25365,45018,52,51,"character, anthropomorphic",fbx,https://github.com/gweq/quantaGame_001/blob/d969742ef37cd76bf10b37840c8a10dca4b78a54/Quanta/Assets/Characters/Rift/rift@Standing 1H Magic Attack 01.fbx
d2a1b22f-54f3-5860-a60b-4c0ed6c58787,github,34081,21058,28,27,anthropomorphic,fbx,https://github.com/nathanpc/bloody-pacman/blob/2e439766d62c63454de49f8db03976a4c9b9cd19/Assets/Models/Player/Super Blood/Super_Blood.fbx
a62b235e-2931-562a-abcd-17036bfc4b00,github,6004,8903,52,51,character,fbx,https://github.com/MasakiOgawa/MS_TeamNo.7/blob/80632295b1d26815c98617a9cb44b641853fa093/Assets/Animations/Enemy/Mens/Foodie_M_Face_B.fbx
5df20e3c-ebb9-5185-b201-32d445f3900b,github,19119,27205,52,51,character,fbx,https://github.com/Captain0Programmer/ElaBeitolMoghadas/blob/598dd48dfb5eb1312a21b9a04df1b716aa88be58/Characters/3/3.fbx
96db0e29-abe6-5dbd-b6e7-97e5c35078ff,github,94232,181394,46,45,"anthropomorphic, toy",fbx,https://github.com/HYEOKJUNE/Capstone-Unity/blob/a916f38529805799c70ee7108f15e42e15570230/Assets/Prefabs/Player/Player/PlayerTest/Reload.fbx
28822978-20fb-57a6-b765-36e180425e9d,github,2825,2106,53,52,character,fbx,https://github.com/ArnauFerreres/Legends-of-Emidius/blob/6c67deb296dc472b633c2f39d4e120c9cff4a024/Legend of Emidius/Assets/Cositas/Skeleton carcel/Lowpoly Medieval Characters/Sources/Modular_Armors/Meshes/Peasants_Citizens/Sets/PT_Medieval_Boy_Naked.fbx
32ac5859-ca05-514d-b543-d3f2e61f5458,github,7933,6570,22,21,"anthropomorphic, toy",fbx,https://github.com/IgorJordany/HospitalMirimRemasterDublagem/blob/79291433e7afba5f4d31c6c1eba445d43303affa/Assets/novos personagens + animações/robo/robo.fbx
0904df3f-c8a3-518a-be89-6098f74ea289,github,30184,15608,28,27,"character, anthropomorphic",fbx,https://github.com/cotalora/Videojuego-BODYSHIELD/blob/aecf99c981bca7377bbe6b8cb7797748f70855b9/Assets/Characters/Boss/Boss 1.fbx
32140976-487f-5873-aca5-65a653f3d567,github,23189,38012,52,51,character,fbx,https://github.com/josuerojas19/Laboratorio-Liid-OTP/blob/61b40107a37cd3e6a0e8a1c9284f0983a7822db7/Assets/Characters/Modelo_1_Prueba@Breathing Idle@Sitting Idle.fbx
324c0122-0d3c-54f9-a8c3-22ba267d301e,github,3395,4392,29,28,character,blend,https://github.com/hhirsch/dnt_rpg/blob/6f9ae327a5561fcf69573fb5407de98debdfcabf/blend/contrib/erd/padre/padre.blend
723d3680-ab34-5f70-bbf5-690aba0a2585,github,3536,1202,24,23,character,fbx,https://github.com/TristanMul/Sky-Rescue/blob/b7cb9445ec8b6909a1fc6a750b8299a84dbddc67/Sky Rescue/Assets/AdvancedPeoplePack2/Models/CivilMale/SpecialOutfits/LOD2/male_special_02_lod2.fbx
7b9169d3-3abd-5893-8841-ee34cc17c00e,github,2019,1539,15,14,"weapon, anthropomorphic",fbx,https://github.com/SamMul815/VRChallange/blob/e47f5ed5b6e9e9d21b316b0c6fae9cb3b984fda6/KYM/Resources/Hand/Hand.FBX
6a88766b-38da-50a3-bb5a-86f45a32d3d3,github,20297,35630,29,28,"character, scanned data",fbx,https://github.com/Follhirsch/MasterArbeitRomanbi/blob/d73122d80be62653e04936ab4a4c9c2f28cca62e/Assets/Model/editedmodel.fbx
6025184a-42b2-5e16-a97e-274e733f7561,github,9808,18224,19,18,animal,dae,https://github.com/RhythmDigital/selectscience-ar/blob/c0ab952b261d125cf7701401b354996b03fd6102/SelectScienceAR/bin-debug/assets/3d/monkey/v2/MONKEY_FLIP_ANIMATION_FLAT.dae
8360debf-5d67-5dc9-be0b-a426449f3e70,github,3690,4608,27,26,anatomy,fbx,https://github.com/nvianin/Handlings/blob/fb85a41b9d9c6356aa919700fe26b6b11d25316f/Assets/Models/cubeHand_3.0.fbx
70e67139-338c-5eec-893e-90790c5ff3b4,github,11032,17816,28,27,character,fbx,https://github.com/guminsha/TCC-Simulador-Incendio/blob/b0b4b19270ab46c95c4fa59bb85305456d755ee3/Assets/Objects/Instrutor/Instrutor@T-Pose (1).fbx
9b4b739d-eb7c-5d39-aa16-5f9503a85e94,github,2664,1356,32,31,"character, anthropomorphic",fbx,https://github.com/wcrouch01/GraphicsFinalProject/blob/41c5e5d33f6b30f9858e030f5f7f64eac2d5bd9e/for_students/Examples/Assets/suit02.fbx
26133ccb-9aac-56c6-a492-ecc1a206b522,github,37728,20216,34,33,character,fbx,https://github.com/Sam-Thomson/Knock_Out/blob/1ed6774f0947075fb8608afb833fc302c6d6906d/Individual Project/Assets/Models/Animations/Boxer2/boxer2_rightDodge.fbx
f4a67db1-e2d4-5f76-9d3c-d15cc4c9f0c1,github,12108,18082,52,51,character,fbx,https://github.com/Hem789/Lets-Shoot-2/blob/028a64f9723aa4db0678940de007421243890263/Assets/Enemies/tacticles.fbx
a89bc406-c969-5c6c-a7cc-d5356b0e9a14,github,3803,1830,29,28,"toy, anthropomorphic",fbx,https://github.com/Bjorn-O/Verticle_Slice.1-Sonic-Adventure/blob/29feffd46be87af91fd06d8ca760bfbc7a080644/Sonic Adventure VS/Assets/PreFabs/Player Object/_onicModels/Animation Models/JumpFalling.fbx
d6ac8082-b791-5967-9a34-17290f2931d6,github,14822,20808,52,51,character,fbx,https://github.com/huangyulie/WebGL-start/blob/ed9a57676842f601e842d8446a6474c4cd090067/vitegame/public/Flair.fbx
0232d737-225b-56c6-b8ba-af6c69a75a1c,github,3369,5560,58,57,character,blend,https://github.com/Queatz/austin-social/blob/6aaa6f5c1264fce893f3d3e0a5cb2dcd45bf6ff4/WIP/dress1.blend
89b6c94a-4446-5110-bfc6-4023280cffad,github,2754,4652,41,40,mythical creature,fbx,https://github.com/AdamBallinger/Fragmentum/blob/ec24cf0cd599139932ea22f52da3e4c213d419db/Assets/Prefabs/Bat Boss/Animations/Bat Fly Animation.fbx
81ebacf8-6b19-53bf-82b1-83d7cea6b8d8,github,1997,925,29,28,"mythical creature, anthropomorphic",fbx,https://github.com/ansh951/Survival-Shooting-Game/blob/745cd5953fbe2c6a9c265ffeb787331ae49a0888/Animations/Tiger.fbx
ff8eece1-43d3-54a3-8a55-26ef8876ad6e,github,11143,14184,55,54,"character, anthropomorphic",fbx,https://github.com/boooooommmmmm/SLGStudy/blob/acb5c766b86f13c71fc01b5a592a1e6c933df32b/Assets/Art/Animations/AnimationClips/Characters/Neji/nejiIdle_Main.FBX
7ef26224-db29-5115-85d8-1945ef854292,github,198402,393216,28,27,"anthropomorphic, toy",fbx,https://github.com/Svetli280305/3DPlatformer-/blob/75bcfc170f161553b567f2cdfe70b82ca15a1059/3D platformer/Assets/animations/Jumping Down.fbx
28d1e62f-62ed-5227-8a5f-c6e97651b901,github,15440,20730,52,51,character,fbx,https://github.com/MaxDKCrab/Dead-end-Bitter-end/blob/709b6974060e6e95645c063b77b24d0532e97496/Assets/Art/3D/Animations/idle_anim_npc.fbx
821338ff-3ea8-5819-8de2-012c364d6f98,github,3033,5016,27,26,"toy, anthropomorphic",fbx,https://github.com/saureth/LatinxJam2021/blob/dc7f1f75f8835981878ad5d8dfc8a851f679634f/Assets/_Game/Art/Models/Teddy/Peluche2.fbx
bcec593c-0e66-5ee5-8fc9-8a601f393684,github,8538,4666,33,32,"character, anthropomorphic",fbx,https://github.com/mentalpop/2020GrabbyPaws/blob/042eaaa8b0c809a9ce4e902f532fb9044960e3c5/Assets/My Assets/Art/Objects/People/Base Models/Riven_OverheadCelebrant.fbx
6e534206-7d51-5adc-87f2-0691737aab28,github,11521,17491,52,51,character,fbx,https://github.com/TheScienceDemon/SCP-BD/blob/f16802f8c8b57930314360d3fba4eea220ea1fb6/SCP - The Breach Day/Fuse Model Files/Beter Files/NTF 1/Nine-Tailed Fox 1.fbx
0cd60fd4-bc02-571f-b7d8-c52785ceefe7,github,2880,2812,19,18,miscellaneous,fbx,https://github.com/SzeFungTing/FYP_Group2/blob/ddc40e55778408a3693d24a8d541a411cf2c775f/FYP/Assets/3D model/Arms/Arms.fbx
4f15cd25-aff2-59f0-aa17-ec2aebcfd4ec,github,1350,1022,10,9,plant,fbx,https://github.com/ricardobarros95/KecakCheri/blob/8e1a264655857468bfefa565c0092c8bf144bf95/Assets/Models/palm_anim_01.fbx
288193d0-f417-544b-836c-55e18f730ec6,github,3409,3034,16,15,tool,fbx,https://github.com/Sacred-Sticks/VR-Jam-2022/blob/7b7e5ee77a8ad7df6f8453aa7e7c8b4b1266e62c/VR Jam/Assets/Packages/AutoHand/Examples/Mesh/Robohand.fbx
9fca314a-b2b2-542f-9a64-2af37463bb88,github,93706,48578,46,45,"character, anthropomorphic",fbx,https://github.com/FancyCoded/Scrap-Divers/blob/8541d4ea068cc7bf57db765b609e2754ad81ca7b/Assets/Assets/Models/robot/source/robot@T-Pose.fbx
80cdb3b9-4bd2-57b4-b815-49adcc111827,github,8298,13750,58,57,character,blend,https://github.com/KanserReverie/Creating-Effects-PBAs3/blob/950549a9c0274892df3f8395c39fd4cd287ec816/Assets/Create Effects/Shader - Cosmic Effect/Willow/Model/textures/Willow Blender.blend
9b87f91e-1786-569e-845c-c69b0a55a47f,github,3331,4260,36,35,"character, anthropomorphic",fbx,https://github.com/eldon-electronic/time-arena/blob/213644d674db1c90d07a6066fae7cebcaac31484/time-arena-game/Assets/Assets/Mesh/Character/minerFixed.fbx
c1a74f39-f941-5dda-8933-b7e65109b080,github,33971,52950,52,51,character,fbx,https://github.com/SightlessDog/BatmanArkaham/blob/93598f10a38e37669ae1603d177c7fdc99790de7/Assets/Plugins/GameCreator/Characters/Models/CharacterFPS.fbx
fd72dc1c-5495-55e8-9251-e24974c2063e,github,3991,5738,28,27,"character, anthropomorphic",fbx,https://github.com/CihanRasna/GunSwingDemo/blob/dee163cbb52ba103b87ca91156b8adecc1f61dce/Assets/ModelsAnimations/Character/char@Running.fbx
530c6e56-61f0-52ad-9a3e-12d755fa909c,github,4377,7166,12,11,"anthropomorphic, toy",fbx,https://github.com/HarashimaYoshikazu/1222_gamejam/blob/ec97ffe57c8f38912cf13466a9bc2f8b84c09f85/Assets/CurlingFukuWarai/PackageAssets/LowPoly3DAnimatedNutBrothers_CurlingPackage/FbxModels/MacadamiaCJ.fbx
9112f60b-43b9-5a66-8692-e63e8c4bc52b,github,2037,1078,18,17,character,fbx,https://github.com/Abdallah-Alwarawreh/AppChallengeGame/blob/7e213ec0390e2174686354ccb737481cd6f1b87e/Extras/3D models/NormalPersonRigged.fbx
75b2f3b3-cb43-5d2a-a419-3eeb2002bad7,github,2249,2908,29,28,anthropomorphic,fbx,https://github.com/CristianAricapa/Online_Shooter/blob/dc172b9cb0b9a3563726de1331ffbfc7849bb265/ProyectOnline/Assets/Photon Unity Networking/Demos/MarcoPolo-Tutorial/Monstergame/Resources/muktargame.fbx
